x,y
0,"tensor(0.2577, device='cuda:0')"
1,"tensor(0.2533, device='cuda:0')"
2,"tensor(0.2434, device='cuda:0')"
3,"tensor(0.2351, device='cuda:0')"
4,"tensor(0.2441, device='cuda:0')"
5,"tensor(0.2403, device='cuda:0')"
6,"tensor(0.2441, device='cuda:0')"
7,"tensor(0.2465, device='cuda:0')"
8,"tensor(0.2413, device='cuda:0')"
9,"tensor(0.2408, device='cuda:0')"
10,"tensor(0.2467, device='cuda:0')"
11,"tensor(0.2516, device='cuda:0')"
12,"tensor(0.2497, device='cuda:0')"
13,"tensor(0.2382, device='cuda:0')"
14,"tensor(0.2480, device='cuda:0')"
15,"tensor(0.2524, device='cuda:0')"
16,"tensor(0.2507, device='cuda:0')"
17,"tensor(0.2487, device='cuda:0')"
18,"tensor(0.2156, device='cuda:0')"
19,"tensor(0.2581, device='cuda:0')"
20,"tensor(0.2523, device='cuda:0')"
21,"tensor(0.2489, device='cuda:0')"
22,"tensor(0.2557, device='cuda:0')"
23,"tensor(0.2603, device='cuda:0')"
24,"tensor(0.2595, device='cuda:0')"
