x,y
0,"tensor(0.0194, device='cuda:0')"
1,"tensor(0.0192, device='cuda:0')"
2,"tensor(0.0183, device='cuda:0')"
3,"tensor(0.0190, device='cuda:0')"
4,"tensor(0.0188, device='cuda:0')"
5,"tensor(0.0187, device='cuda:0')"
6,"tensor(0.0180, device='cuda:0')"
7,"tensor(0.0186, device='cuda:0')"
8,"tensor(0.0185, device='cuda:0')"
9,"tensor(0.0183, device='cuda:0')"
10,"tensor(0.0185, device='cuda:0')"
11,"tensor(0.0181, device='cuda:0')"
12,"tensor(0.0180, device='cuda:0')"
13,"tensor(0.0183, device='cuda:0')"
14,"tensor(0.0181, device='cuda:0')"
15,"tensor(0.0181, device='cuda:0')"
16,"tensor(0.0181, device='cuda:0')"
17,"tensor(0.0180, device='cuda:0')"
18,"tensor(0.0172, device='cuda:0')"
19,"tensor(0.0180, device='cuda:0')"
20,"tensor(0.0177, device='cuda:0')"
21,"tensor(0.0177, device='cuda:0')"
22,"tensor(0.0179, device='cuda:0')"
23,"tensor(0.0175, device='cuda:0')"
24,"tensor(0.0180, device='cuda:0')"
