x,y
0,"tensor(0.0597, device='cuda:0')"
1,"tensor(0.0700, device='cuda:0')"
2,"tensor(0.0714, device='cuda:0')"
3,"tensor(0.0794, device='cuda:0')"
4,"tensor(0.0782, device='cuda:0')"
5,"tensor(0.0783, device='cuda:0')"
6,"tensor(0.0806, device='cuda:0')"
7,"tensor(0.0834, device='cuda:0')"
8,"tensor(0.0788, device='cuda:0')"
9,"tensor(0.0844, device='cuda:0')"
10,"tensor(0.0823, device='cuda:0')"
11,"tensor(0.0827, device='cuda:0')"
12,"tensor(0.0845, device='cuda:0')"
13,"tensor(0.0826, device='cuda:0')"
14,"tensor(0.0814, device='cuda:0')"
15,"tensor(0.0870, device='cuda:0')"
16,"tensor(0.0843, device='cuda:0')"
17,"tensor(0.0854, device='cuda:0')"
18,"tensor(0.0886, device='cuda:0')"
19,"tensor(0.0859, device='cuda:0')"
20,"tensor(0.0877, device='cuda:0')"
21,"tensor(0.0887, device='cuda:0')"
22,"tensor(0.0866, device='cuda:0')"
23,"tensor(0.0904, device='cuda:0')"
24,"tensor(0.0843, device='cuda:0')"
