x,y
0,"tensor(0.1473, device='cuda:0')"
1,"tensor(0.1894, device='cuda:0')"
2,"tensor(0.1974, device='cuda:0')"
3,"tensor(0.2155, device='cuda:0')"
4,"tensor(0.2195, device='cuda:0')"
5,"tensor(0.2211, device='cuda:0')"
6,"tensor(0.2162, device='cuda:0')"
7,"tensor(0.2298, device='cuda:0')"
8,"tensor(0.2199, device='cuda:0')"
9,"tensor(0.2351, device='cuda:0')"
10,"tensor(0.2313, device='cuda:0')"
11,"tensor(0.2331, device='cuda:0')"
12,"tensor(0.2384, device='cuda:0')"
13,"tensor(0.2356, device='cuda:0')"
14,"tensor(0.2334, device='cuda:0')"
15,"tensor(0.2427, device='cuda:0')"
16,"tensor(0.2391, device='cuda:0')"
17,"tensor(0.2454, device='cuda:0')"
18,"tensor(0.2504, device='cuda:0')"
19,"tensor(0.2502, device='cuda:0')"
20,"tensor(0.2456, device='cuda:0')"
21,"tensor(0.2493, device='cuda:0')"
22,"tensor(0.2500, device='cuda:0')"
23,"tensor(0.2553, device='cuda:0')"
24,"tensor(0.2588, device='cuda:0')"
