x,y
0,"tensor(0.2167, device='cuda:0')"
1,"tensor(0.2346, device='cuda:0')"
2,"tensor(0.2351, device='cuda:0')"
3,"tensor(0.2362, device='cuda:0')"
4,"tensor(0.2371, device='cuda:0')"
5,"tensor(0.2486, device='cuda:0')"
6,"tensor(0.2444, device='cuda:0')"
7,"tensor(0.2452, device='cuda:0')"
8,"tensor(0.2460, device='cuda:0')"
9,"tensor(0.2489, device='cuda:0')"
10,"tensor(0.2457, device='cuda:0')"
11,"tensor(0.2401, device='cuda:0')"
12,"tensor(0.2470, device='cuda:0')"
13,"tensor(0.2400, device='cuda:0')"
14,"tensor(0.2488, device='cuda:0')"
15,"tensor(0.2535, device='cuda:0')"
16,"tensor(0.2518, device='cuda:0')"
17,"tensor(0.2571, device='cuda:0')"
18,"tensor(0.2505, device='cuda:0')"
19,"tensor(0.2522, device='cuda:0')"
20,"tensor(0.2555, device='cuda:0')"
21,"tensor(0.2600, device='cuda:0')"
22,"tensor(0.2561, device='cuda:0')"
23,"tensor(0.2582, device='cuda:0')"
24,"tensor(0.2620, device='cuda:0')"
