x,y
0,0.12210928648710251
1,0.1740807592868805
2,0.11099310219287872
3,0.11263900995254517
4,0.12948185205459595
5,0.0981508120894432
6,0.12844112515449524
7,0.09383274614810944
8,0.12100093066692352
9,0.10969598591327667
10,0.18197424709796906
11,0.10300697386264801
12,0.1294693797826767
13,0.11297296732664108
14,0.13543052971363068
15,0.1254410445690155
16,0.10035540163516998
17,0.1043999195098877
18,0.10860355198383331
19,0.13822788000106812
20,0.09829873591661453
21,0.16752220690250397
22,0.13661129772663116
23,0.11906320601701736
24,0.10880569368600845
