x,y
"tensor(0.0228, device='cuda:0')",0.11535105109214783
"tensor(0.0226, device='cuda:0')",0.12895770370960236
"tensor(0.0224, device='cuda:0')",0.11890248209238052
"tensor(0.0227, device='cuda:0')",0.12718625366687775
"tensor(0.0234, device='cuda:0')",0.11796391755342484
"tensor(0.0229, device='cuda:0')",0.1395920068025589
"tensor(0.0232, device='cuda:0')",0.11383724957704544
"tensor(0.0232, device='cuda:0')",0.13209551572799683
"tensor(0.0226, device='cuda:0')",0.10746054351329803
"tensor(0.0234, device='cuda:0')",0.14642801880836487
"tensor(0.0233, device='cuda:0')",0.11829383671283722
"tensor(0.0230, device='cuda:0')",0.14213408529758453
"tensor(0.0232, device='cuda:0')",0.14003849029541016
"tensor(0.0232, device='cuda:0')",0.12369467318058014
"tensor(0.0232, device='cuda:0')",0.1538536548614502
"tensor(0.0234, device='cuda:0')",0.12527266144752502
"tensor(0.0226, device='cuda:0')",0.12989404797554016
"tensor(0.0229, device='cuda:0')",0.12692412734031677
"tensor(0.0239, device='cuda:0')",0.17031097412109375
"tensor(0.0227, device='cuda:0')",0.1129048615694046
"tensor(0.0232, device='cuda:0')",0.12366640567779541
"tensor(0.0229, device='cuda:0')",0.12031771242618561
"tensor(0.0224, device='cuda:0')",0.13052722811698914
"tensor(0.0232, device='cuda:0')",0.13031740486621857
"tensor(0.0224, device='cuda:0')",0.11185985058546066
