x,y
0,158.20518493652344
1,158.02279663085938
2,156.74774169921875
3,154.06985473632812
4,155.06614685058594
5,156.60311889648438
6,156.33206176757812
7,153.6425323486328
8,155.469970703125
9,154.25399780273438
10,156.18405151367188
11,153.96139526367188
12,154.5818634033203
13,154.62911987304688
14,153.9252166748047
15,153.69338989257812
16,154.29925537109375
17,154.4883270263672
18,154.11817932128906
19,152.9440460205078
20,154.50567626953125
21,154.94149780273438
22,153.8098602294922
23,154.2259979248047
24,153.1501007080078
