x,y
"tensor(0.0567, device='cuda:0')",0.5
"tensor(0.0567, device='cuda:0')",0.5
"tensor(0.0570, device='cuda:0')",0.8999999999999999
"tensor(0.0570, device='cuda:0')",0.8999999999999999
"tensor(0.0568, device='cuda:0')",1.95
"tensor(0.0568, device='cuda:0')",1.95
"tensor(0.0568, device='cuda:0')",1.7500000000000002
"tensor(0.0568, device='cuda:0')",1.7500000000000002
"tensor(0.0579, device='cuda:0')",2.0
"tensor(0.0579, device='cuda:0')",2.0
"tensor(0.0571, device='cuda:0')",2.8000000000000003
"tensor(0.0571, device='cuda:0')",2.8000000000000003
"tensor(0.0573, device='cuda:0')",2.6
"tensor(0.0573, device='cuda:0')",2.6
"tensor(0.0577, device='cuda:0')",3.2
"tensor(0.0577, device='cuda:0')",3.2
"tensor(0.0572, device='cuda:0')",3.5000000000000004
"tensor(0.0572, device='cuda:0')",3.5000000000000004
"tensor(0.0575, device='cuda:0')",3.3000000000000003
"tensor(0.0575, device='cuda:0')",3.3000000000000003
"tensor(0.0571, device='cuda:0')",4.3999999999999995
"tensor(0.0571, device='cuda:0')",4.3999999999999995
"tensor(0.0578, device='cuda:0')",4.1000000000000005
"tensor(0.0578, device='cuda:0')",4.1000000000000005
"tensor(0.0580, device='cuda:0')",4.05
"tensor(0.0580, device='cuda:0')",4.05
"tensor(0.0571, device='cuda:0')",4.9
"tensor(0.0571, device='cuda:0')",4.9
"tensor(0.0576, device='cuda:0')",4.8
"tensor(0.0576, device='cuda:0')",4.8
"tensor(0.0577, device='cuda:0')",5.35
"tensor(0.0577, device='cuda:0')",5.35
"tensor(0.0574, device='cuda:0')",4.8
"tensor(0.0574, device='cuda:0')",4.8
"tensor(0.0569, device='cuda:0')",5.7
"tensor(0.0569, device='cuda:0')",5.7
"tensor(0.0575, device='cuda:0')",6.15
"tensor(0.0575, device='cuda:0')",6.15
"tensor(0.0575, device='cuda:0')",5.25
"tensor(0.0575, device='cuda:0')",5.25
"tensor(0.0574, device='cuda:0')",5.800000000000001
"tensor(0.0574, device='cuda:0')",5.800000000000001
"tensor(0.0577, device='cuda:0')",6.3
"tensor(0.0577, device='cuda:0')",6.3
"tensor(0.0576, device='cuda:0')",7.000000000000001
"tensor(0.0576, device='cuda:0')",7.000000000000001
"tensor(0.0576, device='cuda:0')",7.3
"tensor(0.0576, device='cuda:0')",7.3
"tensor(0.0570, device='cuda:0')",6.5
"tensor(0.0570, device='cuda:0')",6.5
