x,y
0,102.90232849121094
1,104.1696548461914
2,103.62431335449219
3,104.24705505371094
4,102.86447143554688
5,103.41374206542969
6,103.5393295288086
7,103.57933044433594
8,103.88800811767578
9,102.81656646728516
10,102.00701141357422
11,103.56704711914062
12,103.31604766845703
13,103.98530578613281
14,103.11406707763672
15,103.32447814941406
16,104.1544418334961
17,103.7012710571289
18,103.27362060546875
19,103.84525299072266
20,103.40209197998047
21,103.96620178222656
22,103.17688751220703
23,103.43861389160156
24,102.45716857910156
