x,y
0,"tensor(0.1603, device='cuda:0')"
1,"tensor(0.1994, device='cuda:0')"
2,"tensor(0.2087, device='cuda:0')"
3,"tensor(0.2258, device='cuda:0')"
4,"tensor(0.2251, device='cuda:0')"
5,"tensor(0.2286, device='cuda:0')"
6,"tensor(0.2283, device='cuda:0')"
7,"tensor(0.2367, device='cuda:0')"
8,"tensor(0.2312, device='cuda:0')"
9,"tensor(0.2414, device='cuda:0')"
10,"tensor(0.2425, device='cuda:0')"
11,"tensor(0.2394, device='cuda:0')"
12,"tensor(0.2430, device='cuda:0')"
13,"tensor(0.2389, device='cuda:0')"
14,"tensor(0.2412, device='cuda:0')"
15,"tensor(0.2504, device='cuda:0')"
16,"tensor(0.2478, device='cuda:0')"
17,"tensor(0.2517, device='cuda:0')"
18,"tensor(0.2515, device='cuda:0')"
19,"tensor(0.2530, device='cuda:0')"
20,"tensor(0.2550, device='cuda:0')"
21,"tensor(0.2582, device='cuda:0')"
22,"tensor(0.2551, device='cuda:0')"
23,"tensor(0.2624, device='cuda:0')"
24,"tensor(0.2615, device='cuda:0')"
