x,y
"tensor(0.0173, device='cuda:0')",nan
"tensor(0.0125, device='cuda:0')",88.0
"tensor(0.0119, device='cuda:0')",89.55000000000001
"tensor(0.0094, device='cuda:0')",90.2
"tensor(0.0106, device='cuda:0')",89.95
"tensor(0.0107, device='cuda:0')",90.2
"tensor(0.0105, device='cuda:0')",90.35000000000001
"tensor(0.0099, device='cuda:0')",90.35
"tensor(0.0106, device='cuda:0')",90.8
"tensor(0.0099, device='cuda:0')",90.2
"tensor(0.0097, device='cuda:0')",90.64999999999999
"tensor(0.0099, device='cuda:0')",90.95
"tensor(0.0094, device='cuda:0')",89.95
"tensor(0.0102, device='cuda:0')",90.25
"tensor(0.0093, device='cuda:0')",90.14999999999999
"tensor(0.0091, device='cuda:0')",89.9
"tensor(0.0095, device='cuda:0')",90.10000000000001
"tensor(0.0090, device='cuda:0')",89.45
"tensor(0.0082, device='cuda:0')",90.05
"tensor(0.0089, device='cuda:0')",89.2
"tensor(0.0090, device='cuda:0')",89.3
"tensor(0.0085, device='cuda:0')",88.85
"tensor(0.0085, device='cuda:0')",88.94999999999999
"tensor(0.0082, device='cuda:0')",88.44999999999999
"tensor(0.0084, device='cuda:0')",88.2
