x,y
13.278816223144531,0
12.168846130371094,1
12.721034049987793,2
12.117618560791016,3
13.333503723144531,4
12.308910369873047,5
16.743005752563477,6
14.492242813110352,7
13.208343505859375,8
13.606992721557617,9
13.40782642364502,10
12.306822776794434,11
12.0638427734375,12
12.21550178527832,13
13.434118270874023,14
12.372078895568848,15
12.171874046325684,16
14.90087890625,17
12.314615249633789,18
15.52244758605957,19
12.081282615661621,20
11.807413101196289,21
13.265924453735352,22
12.513004302978516,23
16.389345169067383,24
