x,y
-0.07042894512414932,nan
-0.07544061541557312,87.4
-0.09926315397024155,88.75
-0.1270158737897873,89.15
-0.09979121387004852,88.6
-0.07912891358137131,88.75
-0.09095318615436554,88.05000000000001
-0.09963157773017883,87.8
-0.06817355006933212,87.7
-0.07417040318250656,87.5
-0.08853280544281006,87.2
-0.06879063695669174,87.55
-0.0690479725599289,85.94999999999999
-0.06306558102369308,85.9
-0.05445721372961998,85.85000000000001
-0.06154339015483856,84.75
-0.05985070392489433,85.8
-0.054390013217926025,84.85000000000001
-0.047512512654066086,84.45
-0.05120158568024635,84.2
-0.05297141894698143,83.89999999999999
-0.04623141512274742,84.65
-0.03828311339020729,83.75
-0.04340863972902298,82.65
-0.035480182617902756,82.85
